season,game_date,home_team,away_team,home_score,away_score,outcome,elo_diff,ppg_diff,goals_for_diff,goals_against_diff,form_5g_diff,rest_days_diff,home_advantage_diff,xg_for_diff,xg_against_diff,possession_diff,draw_tendency_diff,travel_distance,midweek_flag,altitude_flag,is_home,poisson_home,poisson_draw,poisson_away
2019,2019-05-29,PHI,COL,1,1,D,80.3887,1.4,0.5,-1.1667,0.2667,1,0.3155,0.7917,-0.275,14.3833,0.2,0.5246,1,0,1.0,0.5414,0.1896,0.269
2019,2019-05-30,DC,CHI,3,3,D,19.5037,0.2,-0.5,-0.1667,0.0,0,-0.3036,-0.2083,0.5083,2.0667,-0.1,0.1983,1,0,1.0,0.3313,0.235,0.4337
2019,2019-05-30,SKC,LA,0,2,A,-19.1594,-0.5,0.5,0.8333,0.1333,-2,0.0119,0.5333,-0.2083,-0.6333,0.4,0.4476,1,0,1.0,0.4944,0.2075,0.2981
2019,2019-06-01,VAN,TOR,1,1,D,-11.5575,0.8,0.8333,-0.3333,0.4667,1,0.2571,-0.6333,0.625,-9.0833,0.2,0.6953,0,0,1.0,0.268,0.2104,0.5216
2019,2019-06-01,MTL,ORL,0,3,A,28.9316,0.6,0.0,0.3333,0.2667,-5,0.028,-0.325,0.0,1.55,0.0,0.4144,0,0,1.0,0.3177,0.2375,0.4448
2019,2019-06-01,ATL,CHI,2,0,H,35.667,0.8,-0.6667,-0.8333,0.0667,1,-0.3571,-0.2,-0.3917,6.9,-0.4,0.1956,0,0,1.0,0.3683,0.2087,0.423
2019,2019-06-01,RBNY,RSL,4,0,H,16.7721,0.2,0.1667,-0.3333,0.0667,4,-0.25,-0.8667,0.225,-6.9833,0.2,0.6557,0,0,1.0,0.2376,0.205,0.5575
2019,2019-06-01,CLB,NYC,2,2,D,-73.4366,-1.1,-0.5,1.8333,-0.5333,-1,0.5857,-0.5417,1.075,-3.1167,-0.5,0.1589,0,0,1.0,0.2517,0.2353,0.5131
2019,2019-06-02,DC,SJ,1,1,D,27.6889,-0.2,-0.1667,0.0,-0.2667,-4,-0.2798,-0.1417,0.775,-8.1,0.1,0.8064,0,0,1.0,0.3444,0.226,0.4296
2019,2019-06-02,COL,CIN,3,1,H,4.9398,0.3,1.0,-0.3333,0.2667,-4,-0.2083,0.6583,0.4417,-7.4167,0.0,0.3633,0,1,1.0,0.5026,0.2318,0.2655
2019,2019-06-02,HOU,SKC,1,1,D,56.9958,0.9,-0.1667,-1.3333,0.2,4,0.125,-0.1,-0.2917,-6.0333,-0.3,0.2107,0,0,1.0,0.3842,0.208,0.4078
2019,2019-06-02,DAL,SEA,2,1,H,-32.7804,-0.2,-0.1667,0.5,-0.4,1,-0.4881,0.5667,0.1833,7.45,-0.2,0.554,0,0,1.0,0.49,0.2311,0.2789
2019,2019-06-02,POR,LAFC,2,3,A,-89.3443,-0.8,-0.3333,0.1667,0.0667,0,-0.7619,-0.8083,0.9333,-15.85,-0.2,0.2762,0,0,1.0,0.261,0.1833,0.5558
2019,2019-06-02,MIN,PHI,2,3,A,-14.2577,-0.3,-1.3333,0.0,-0.0667,0,-0.0972,-1.55,-0.1,-11.2667,0.0,0.3266,0,0,1.0,0.1658,0.1674,0.6668
2019,2019-06-03,LA,NE,1,2,A,81.0567,0.7,-0.5,-1.3333,0.0667,-5,-0.0536,0.075,-0.2167,15.9,-0.2,0.8616,0,0,1.0,0.4011,0.236,0.3628
2019,2019-06-05,MTL,SEA,2,1,H,-41.9083,0.0,0.0,0.6667,-0.2,1,-0.4708,0.2,0.1417,2.5333,-0.3,0.7598,1,0,1.0,0.4087,0.2594,0.3319
2019,2019-06-07,TOR,SKC,2,2,D,19.4154,0.0,-0.3333,0.0,-0.2,1,-0.3333,0.2167,-0.6083,3.75,-0.3,0.2876,0,0,1.0,0.443,0.2169,0.3401
2019,2019-06-08,SJ,DAL,2,2,D,-21.5322,0.4,0.5,-0.5,0.4,0,0.2619,0.1917,0.0583,5.4833,0.1,0.4779,0,0,1.0,0.4223,0.2242,0.3535
2019,2019-06-08,PHI,RBNY,3,2,H,2.8878,-0.2,0.0,0.5,-0.3333,-1,-0.0952,1.25,0.0917,8.3833,0.1,0.0272,0,0,1.0,0.6147,0.1788,0.2065
2019,2019-06-09,COL,MIN,1,0,H,-49.4443,-0.2,1.1667,0.1667,0.2667,0,0.0536,0.3083,0.5083,-7.9333,-0.2,0.2332,0,1,1.0,0.4374,0.2161,0.3465
2019,2019-06-22,CIN,LA,0,2,A,-79.4999,-0.9,-0.1667,1.0,-0.2,0,-0.0159,-0.0333,-0.425,-1.4,0.0,0.6318,0,0,1.0,0.376,0.2536,0.3703
2019,2019-06-23,CHI,RSL,1,1,D,-1.1789,-0.3,0.3333,-0.1667,-0.2667,0,0.0556,0.2833,-0.25,-1.0833,0.3,0.4202,0,0,1.0,0.4517,0.203,0.3453
2019,2019-06-23,DAL,TOR,3,0,H,13.5952,0.3,0.5,0.1667,0.1333,0,0.2143,-0.6333,0.2917,-1.9333,0.0,0.4019,0,0,1.0,0.2773,0.2081,0.5146
2019,2019-06-23,VAN,COL,2,2,D,24.0354,0.3,-0.6667,-0.1667,-0.4667,0,0.0,-0.5667,0.1667,6.85,0.3,0.3675,0,0,1.0,0.2795,0.2219,0.4986
2019,2019-06-23,POR,HOU,4,0,H,-40.6356,-0.4,0.6667,0.3333,0.1333,0,-0.75,0.1167,0.5833,-2.3667,-0.1,0.611,0,0,1.0,0.4033,0.2117,0.385
2019,2019-06-23,CLB,SKC,0,1,A,-14.4697,-0.4,0.1667,0.6667,-0.1333,0,-0.0734,-0.6167,0.0417,-4.3333,-0.4,0.2118,0,0,1.0,0.2609,0.2342,0.5049
2019,2019-06-26,NE,PHI,1,1,D,-89.5331,-0.9,-0.5,0.8333,0.0,0,0.0786,-0.8667,0.5917,-20.0667,0.0,0.0845,1,0,1.0,0.2423,0.1948,0.5629
2019,2019-06-27,DC,ORL,1,0,H,21.1856,0.0,-0.3333,0.0,-0.1333,0,-0.0198,-0.2583,1.4083,-0.8167,0.3,0.2521,1,0,1.0,0.3156,0.2175,0.4669
2019,2019-06-27,TOR,ATL,3,2,H,-54.2498,-1.5,-0.6667,1.3333,-0.4667,-10,-0.1488,0.0917,0.3917,-0.4,0.3,0.2444,1,0,1.0,0.4041,0.2085,0.3873
2019,2019-06-27,MTL,POR,2,1,H,-13.2261,0.0,-0.8333,0.6667,0.0,10,0.0411,-1.025,-0.525,1.0833,0.0,0.7787,1,0,1.0,0.2329,0.197,0.5701
2019,2019-06-27,DAL,VAN,2,2,D,35.7431,0.1,0.3333,0.1667,0.0667,0,0.1127,0.2667,-0.6667,2.2667,-0.2,0.5834,1,0,1.0,0.4531,0.2179,0.329
2019,2019-06-27,SJ,HOU,2,0,H,-30.78,0.2,1.1667,-0.1667,0.2,10,-0.1095,0.2417,-0.3667,8.1333,0.2,0.536,1,0,1.0,0.4425,0.2177,0.3399
2019,2019-06-29,RBNY,CHI,3,1,H,36.7654,0.9,1.0,-0.8333,0.4667,8,-0.1746,-0.375,0.2583,0.0,-0.3,0.2356,0,0,1.0,0.3162,0.2193,0.4644
2019,2019-06-29,COL,LAFC,1,0,H,-134.9738,-0.7,-0.1667,0.0,0.0,-8,-0.1488,-0.7667,0.7,-21.4167,-0.1,0.2786,0,1,1.0,0.2688,0.1865,0.5447
2019,2019-06-29,MIN,CIN,7,1,H,75.8532,0.8,0.0,-0.8333,0.2,7,-0.0794,0.3333,-0.0667,-1.6667,0.2,0.2,0,0,1.0,0.4464,0.2427,0.3109
2019,2019-06-29,ATL,MTL,2,1,H,32.7772,0.5,0.1667,-0.6667,-0.2,0,-0.0114,0.5917,-0.2,-0.8833,-0.1,0.3295,0,0,1.0,0.5045,0.2179,0.2776
2019,2019-06-29,NYC,PHI,4,2,H,-3.6023,-0.2,0.0,-0.8333,0.0667,11,-0.4,-0.7333,-0.6917,-3.6167,0.1,0.0284,0,0,1.0,0.2827,0.2045,0.5128
2019,2019-06-29,CLB,ORL,0,2,A,-35.3284,-0.6,-0.3333,0.8333,-0.3333,4,0.1321,-0.7667,0.575,-3.9667,0.0,0.265,0,0,1.0,0.2291,0.2229,0.548
2019,2019-06-29,NE,HOU,2,1,H,-59.4712,0.2,0.5,-0.1667,0.3333,1,-0.2917,-0.1833,-0.1833,-12.6667,0.2,0.5296,0,0,1.0,0.3516,0.2342,0.4143
2019,2019-06-30,DC,TOR,1,1,D,28.8777,0.7,0.0,-1.0,0.0667,0,0.0107,0.0,0.9083,-2.2167,0.1,0.1174,0,0,1.0,0.3658,0.2302,0.404
2019,2019-06-30,RSL,SKC,2,0,H,5.0683,0.6,0.3333,0.3333,-0.0667,0,0.2167,-0.025,0.05,-2.7167,-0.3,0.3043,0,1,1.0,0.3802,0.2281,0.3917
2019,2019-06-30,SJ,LA,3,0,H,-24.0118,0.6,1.0,0.5,0.1333,-5,0.246,0.7083,-0.9333,12.5333,0.3,0.1026,0,0,1.0,0.5417,0.2026,0.2558
2019,2019-06-30,SEA,VAN,1,0,H,39.1773,-0.5,-0.5,-0.1667,-0.2,11,0.45,-0.6583,-0.8417,-1.9167,-0.2,0.0405,0,0,1.0,0.2744,0.232,0.4936
2019,2019-07-01,POR,DAL,1,0,H,-18.3122,0.3,0.0,0.0,-0.0667,0,-0.022,0.2083,0.4167,-2.3667,-0.3,0.5381,0,0,1.0,0.4291,0.1951,0.3758
2019,2019-07-03,NYC,SEA,3,0,H,16.0212,0.7,0.8333,-0.3333,0.4667,1,-0.6944,0.5417,-0.5583,10.3333,0.1,0.8005,1,0,1.0,0.5022,0.2228,0.275
2019,2019-07-03,ORL,PHI,1,3,A,-28.7498,-0.5,0.0,-1.3333,0.0667,0,-0.225,-0.2417,-1.025,-3.1,-0.2,0.2871,1,0,1.0,0.3712,0.2123,0.4165
2019,2019-07-04,CHI,ATL,5,1,H,-57.1893,-1.1,-0.5,1.1667,-0.4,0,0.1528,0.1917,0.4417,-3.7333,0.4,0.1956,1,0,1.0,0.4207,0.2083,0.371
2019,2019-07-04,MIN,SJ,3,1,H,-3.3364,-0.5,-0.5,0.5,-0.3333,1,-0.2905,-0.55,0.1333,-7.1167,-0.2,0.5253,1,0,1.0,0.3091,0.1941,0.4968
2019,2019-07-04,SKC,LAFC,1,5,A,-111.2022,-0.8,-0.6667,0.5,-0.3333,-1,-0.1488,-0.9667,0.4,-2.55,0.1,0.4475,1,0,1.0,0.2306,0.1923,0.5771
2019,2019-07-04,HOU,RBNY,4,0,H,-30.6116,-1.1,-1.6667,0.8333,-0.6,0,0.2095,-0.175,-0.0083,0.6,0.1,0.4725,1,0,1.0,0.3489,0.2351,0.4161
2019,2019-07-04,RSL,CLB,1,0,H,56.3255,1.2,0.8333,-0.6667,0.4,-1,0.2935,0.4833,-0.1167,-0.3167,0.0,0.5058,1,1,1.0,0.477,0.2491,0.2739
2019,2019-07-06,MTL,MIN,2,3,A,-20.0941,-0.3,-0.6667,0.5,0.2,5,0.0694,-0.5833,-0.5167,2.3167,0.0,0.3157,0,0,1.0,0.2902,0.2228,0.4871
2019,2019-07-06,CLB,SEA,1,2,A,-80.4536,-0.8,-0.1667,0.0,-0.1333,-1,-0.428,-0.4,-0.525,3.6833,-0.2,0.6695,0,0,1.0,0.2973,0.2614,0.4413
2019,2019-07-06,CIN,HOU,3,2,H,-105.4022,-0.8,-0.1667,1.6667,-0.2667,5,-0.3714,-0.0917,-0.0083,5.5667,-0.2,0.2983,0,0,1.0,0.3584,0.2468,0.3948
2019,2019-07-07,SKC,CHI,1,0,H,-34.5214,-0.4,-1.0,0.1667,0.0,0,-0.2778,-0.9167,0.5167,1.5,-0.1,0.1437,0,0,1.0,0.2386,0.1916,0.5698
2019,2019-07-07,LAFC,VAN,6,1,H,121.7426,0.4,1.1667,-0.3333,0.2667,-4,0.1683,0.525,-0.6083,5.6667,-0.2,0.361,0,0,1.0,0.5016,0.1926,0.3058
2019,2019-07-07,SJ,RSL,1,0,H,-1.8991,0.2,0.6667,-0.1667,0.0667,0,-0.075,1.0833,0.0417,6.7667,0.2,0.1943,0,0,1.0,0.5884,0.1879,0.2237
2019,2019-07-07,ATL,RBNY,3,3,D,3.7752,-0.1,-0.3333,0.1667,0.0,0,-0.0167,0.1083,-0.4,-2.9333,-0.1,0.2481,0,0,1.0,0.4178,0.2204,0.3618
2019,2019-07-07,PHI,ORL,2,2,D,53.3186,0.8,0.3333,0.8333,0.2667,0,0.2,0.3333,0.575,3.5167,0.2,0.2871,0,0,1.0,0.4446,0.2029,0.3525
2019,2019-07-07,NYC,POR,0,1,A,47.1812,0.3,0.3333,-0.3333,0.1333,-2,-0.3054,-0.1167,-0.625,10.6667,0.3,0.8131,0,0,1.0,0.3913,0.2015,0.4072
2019,2019-07-12,DC,NE,2,2,D,64.5627,0.1,-0.1667,0.5,-0.1333,-1,-0.1955,-0.1,0.6667,15.0,0.1,0.1251,0,0,1.0,0.3587,0.2192,0.4221
2019,2019-07-13,HOU,LAFC,1,3,A,-100.3663,-1.3,-1.8333,0.6667,-0.6,1,0.2,-1.3833,0.3583,-7.15,-0.1,0.4569,0,0,1.0,0.185,0.1703,0.6447
2019,2019-07-13,LA,SJ,1,3,A,3.2482,-0.8,-0.6667,0.0,-0.0667,7,-0.2891,-0.85,0.9417,-10.3833,-0.2,0.1026,0,0,1.0,0.2514,0.1848,0.5639
2019,2019-07-13,MTL,TOR,0,2,A,-4.6215,0.6,0.1667,0.0,0.0,-6,0.0722,-0.35,-0.5333,3.5333,-0.3,0.1033,0,0,1.0,0.3224,0.2406,0.4371
2019,2019-07-13,ORL,CLB,1,0,H,58.4414,0.6,0.5,-0.6667,0.4,-1,-0.175,0.4667,0.275,-1.45,0.0,0.265,0,0,1.0,0.4652,0.2456,0.2893
2019,2019-07-14,CHI,CIN,1,2,A,71.1855,0.6,0.6667,-1.6667,0.0667,-1,0.225,0.7,-0.3333,-0.8,0.3,0.0834,0,0,1.0,0.5274,0.1998,0.2729
2019,2019-07-14,MIN,DAL,1,0,H,9.0627,0.6,0.8333,0.5,0.0667,-5,-0.0944,-0.2083,0.875,-5.4,-0.3,0.2863,0,0,1.0,0.3444,0.2056,0.4501
2019,2019-07-14,RSL,PHI,4,0,H,-45.2681,0.0,-1.5,-0.6667,-0.0667,0,0.4227,-0.7833,-0.55,-6.6333,-0.3,0.6411,0,1,1.0,0.2671,0.2078,0.5252
2019,2019-07-14,VAN,SKC,0,3,A,3.6066,-0.1,0.3333,0.5,-0.2667,0,-0.0889,-0.0833,1.2417,-8.3167,0.2,0.5213,0,0,1.0,0.3496,0.2198,0.4306
2019,2019-07-14,POR,COL,2,2,D,48.3457,0.2,0.1667,0.0,-0.1333,-7,0.0345,0.5083,-0.325,6.3833,-0.1,0.3267,0,0,1.0,0.4917,0.213,0.2953
2019,2019-07-14,SEA,ATL,2,1,H,2.1864,-0.2,-1.0,-0.1667,-0.0667,1,0.3111,-0.2417,-0.0833,1.8167,0.1,0.7258,0,0,1.0,0.3459,0.2223,0.4317
2019,2019-07-14,RBNY,NYC,2,1,H,-27.0735,-0.4,0.3333,0.8333,-0.0667,0,0.3778,-0.35,0.7083,-12.9,-0.1,0.0014,0,0,1.0,0.3207,0.2081,0.4713
2019,2019-07-17,ATL,HOU,5,0,H,17.9837,0.5,0.5,0.0,0.0667,-1,-0.2114,0.15,-0.575,-2.55,-0.1,0.2343,1,0,1.0,0.424,0.2344,0.3416
2019,2019-07-17,NE,VAN,4,0,H,1.4949,0.6,0.3333,-1.5,0.4667,2,0.1162,0.1083,-1.625,-8.7167,0.0,0.8334,1,0,1.0,0.4458,0.2104,0.3438
2019,2019-07-18,CHI,CLB,2,2,D,54.1771,0.5,0.8333,0.1667,0.2667,-1,0.2323,1.0333,0.4583,7.0167,0.2,0.0916,1,0,1.0,0.5787,0.2157,0.2056
2019,2019-07-18,TOR,RBNY,3,1,H,-19.7273,-1.0,-0.8333,-0.5,0.0667,1,-0.3475,-0.0667,-0.0917,4.6,0.2,0.1131,1,0,1.0,0.3834,0.2131,0.4035
2019,2019-07-20,LA,LAFC,3,2,H,-122.8885,-1.2,-2.3333,0.0,-0.4,0,-0.174,-1.4167,1.0083,-9.6667,-0.3,0.0001,0,0,1.0,0.1773,0.1635,0.6592
2019,2019-07-20,CLB,MTL,2,1,H,-48.0896,-0.8,-0.6667,-0.5,-0.3333,-5,0.0667,-0.2833,-0.175,-2.9333,0.1,0.202,0,0,1.0,0.3068,0.2721,0.4211
2019,2019-07-20,PHI,CHI,2,0,H,47.1119,0.6,0.1667,0.6667,0.0667,4,-0.2348,-0.3833,0.4,-1.75,0.0,0.2212,0,0,1.0,0.3264,0.2013,0.4723
2019,2019-07-20,TOR,HOU,1,3,A,27.5834,0.6,0.5,-1.0,0.4667,-1,-0.404,0.3667,-0.1583,2.7167,0.3,0.4337,0,0,1.0,0.4593,0.2257,0.3149
2019,2019-07-21,SKC,DAL,0,2,A,-24.1428,0.6,-0.1667,0.3333,0.2667,0,-0.0778,0.0833,0.35,4.6833,0.0,0.1438,0,0,1.0,0.4079,0.1991,0.393
2019,2019-07-21,COL,NYC,1,2,A,-71.0786,0.0,-0.1667,-0.3333,0.2667,0,0.2472,-0.375,0.575,-22.0333,0.0,0.542,0,1,1.0,0.3158,0.2117,0.4724
2019,2019-07-21,RSL,MIN,1,1,D,-16.5123,0.1,-1.3333,-0.3333,-0.1333,0,0.396,-0.3167,-0.9333,2.3,0.1,0.3314,0,1,1.0,0.3519,0.2187,0.4294
2019,2019-07-21,VAN,SJ,1,3,A,-77.7889,-1.2,-1.1667,2.0,-0.7333,-4,-0.2323,-1.2583,2.375,-10.8167,0.3,0.2754,0,0,1.0,0.1911,0.1582,0.6507
2019,2019-07-21,ATL,DC,2,0,H,8.1667,-0.2,0.8333,1.0,0.0,-5,0.2947,-0.125,-0.4083,-5.7167,-0.5,0.1806,0,0,1.0,0.3753,0.2202,0.4044
2019,2019-07-21,CIN,NE,0,2,A,-40.6868,-0.7,-0.8333,1.8333,-0.3333,3,-0.1503,-0.8333,0.525,12.5833,-0.4,0.2415,0,0,1.0,0.2522,0.193,0.5548
2019,2019-07-21,ORL,RBNY,0,1,A,-21.6888,-0.4,-0.3333,-1.5,0.0,5,-0.3364,-0.5833,-0.3167,0.8,-0.1,0.3129,0,0,1.0,0.2813,0.2279,0.4908
2019,2019-07-22,SEA,POR,1,2,A,13.2121,-0.1,-0.6667,0.3333,-0.0667,0,0.4571,-0.3583,-0.225,2.9667,-0.1,0.0481,0,0,1.0,0.3321,0.2155,0.4524
2019,2019-07-26,NYC,SKC,3,1,H,74.2821,0.4,1.0,-0.1667,0.2,0,-0.1886,0.275,-0.4083,7.4833,0.1,0.3701,0,0,1.0,0.4565,0.1904,0.3531
2019,2019-07-27,LAFC,ATL,4,3,H,73.8019,0.4,0.8333,-0.3333,0.1333,1,0.0083,0.8917,0.3083,0.6,0.1,0.6449,0,0,1.0,0.5472,0.1876,0.2652
2019,2019-07-27,NE,ORL,4,1,H,-4.7169,0.6,1.1667,-0.3333,0.2667,0,0.1909,1.3667,-0.5,-1.2833,0.3,0.3649,0,0,1.0,0.6495,0.175,0.1755
2019,2019-07-27,RBNY,CLB,2,3,A,90.4838,1.2,0.8333,0.5,0.2,-1,0.079,0.8,0.6583,-6.2167,0.0,0.1575,0,0,1.0,0.5268,0.2264,0.2469
2019,2019-07-28,MTL,PHI,4,0,H,-67.1115,-0.5,-0.3333,-0.1667,-0.2667,0,-0.0274,-0.3167,-0.425,-1.1167,-0.2,0.1307,0,0,1.0,0.3297,0.2359,0.4343
2019,2019-07-28,CHI,DC,0,0,D,-39.3028,-0.5,0.1667,0.3333,-0.1333,1,0.3333,0.7417,-0.8417,6.8167,-0.2,0.1983,0,0,1.0,0.5448,0.1951,0.2601
2019,2019-07-28,DAL,RSL,0,0,D,9.1157,-0.5,0.0,0.5,-0.2,0,-0.3182,0.7333,0.6333,-1.6,0.1,0.3251,0,0,1.0,0.514,0.2032,0.2828
2019,2019-07-28,HOU,SEA,0,1,A,-20.7435,-0.6,0.6667,0.8333,-0.2,2,-0.0909,-0.3833,0.7333,-7.1667,0.0,0.6292,0,0,1.0,0.3101,0.2129,0.477
2019,2019-07-28,MIN,VAN,0,0,D,97.4423,1.2,1.8333,-2.1667,0.8667,0,0.0773,0.3333,-2.0667,-0.55,-0.3,0.4763,0,0,1.0,0.4939,0.2261,0.28
2019,2019-07-28,TOR,CIN,2,1,H,83.8979,0.3,0.5,-1.1667,0.2667,1,-0.0682,0.05,0.1417,-1.1,0.3,0.1364,0,0,1.0,0.3972,0.218,0.3848
2019,2019-07-28,SJ,COL,3,1,H,68.8376,0.5,0.5,-0.3333,0.2667,0,0.0838,1.7667,-0.95,24.8,-0.1,0.3098,0,0,1.0,0.6998,0.143,0.1572
2019,2019-07-28,POR,LA,4,0,H,21.0288,0.5,0.3333,-0.8333,0.2667,-2,-0.0919,0.1167,-1.05,1.2,0.2,0.2761,0,0,1.0,0.4352,0.2124,0.3523
2019,2019-08-03,ATL,LA,3,0,H,40.8852,0.4,1.3333,0.0,0.0667,1,0.1576,-0.2083,-0.925,6.1833,0.1,0.6449,0,0,1.0,0.3731,0.2158,0.411
2019,2019-08-03,RBNY,TOR,2,0,H,8.8238,0.1,-0.5,1.0,-0.2,1,0.1824,0.0083,-0.1167,-6.6333,-0.2,0.1131,0,0,1.0,0.3965,0.2146,0.3889
2019,2019-08-03,NE,LAFC,0,2,A,-123.2749,0.0,-0.8333,-0.8333,0.0667,0,-0.0889,-0.15,-0.0417,-8.8,0.3,0.8616,0,0,1.0,0.3884,0.1793,0.4324
2019,2019-08-03,ORL,DAL,2,0,H,-46.8147,0.0,0.0,1.0,-0.0667,1,-0.0636,-0.8917,0.5417,-4.4667,-0.3,0.3258,0,0,1.0,0.2378,0.1954,0.5668
2019,2019-08-04,CIN,VAN,1,2,A,-18.7533,0.2,0.8333,-0.1667,0.3333,0,-0.0,0.4917,-1.5333,8.2,-0.4,0.6702,0,0,1.0,0.5137,0.2214,0.2649
2019,2019-08-04,COL,MTL,6,3,H,-28.9476,0.6,-0.3333,-0.1667,0.1333,0,0.0259,0.1083,0.525,-16.3,0.3,0.5424,0,1,1.0,0.3928,0.2336,0.3736
2019,2019-08-04,HOU,CHI,0,1,A,19.9193,0.0,0.3333,0.8333,0.0667,0,-0.0013,-0.5,0.5833,-7.1333,-0.3,0.3143,0,0,1.0,0.2914,0.2131,0.4955
2019,2019-08-04,RSL,NYC,3,1,H,-41.0687,-0.5,-0.8333,-0.8333,-0.0667,-2,0.4889,-0.8333,-0.4833,-12.9667,0.1,0.6569,0,1,1.0,0.2769,0.1893,0.5338
2019,2019-08-04,SJ,CLB,1,1,D,94.6582,1.5,1.0,-0.5,0.3333,-1,0.1639,2.0,0.0,13.7167,0.0,0.6972,0,0,1.0,0.7286,0.1407,0.1307
2019,2019-08-04,MIN,POR,1,0,H,-8.7765,-0.3,0.6667,0.0,-0.1333,0,-0.0182,-0.25,-0.0167,-3.5833,0.0,0.4762,0,0,1.0,0.3453,0.2189,0.4358
2019,2019-08-04,DC,PHI,1,5,A,-6.6828,-0.5,-0.6667,-1.5,-0.0667,0,-0.1333,-0.2167,0.0667,-4.7667,0.4,0.0406,0,0,1.0,0.3415,0.2315,0.427
2019,2019-08-05,SEA,SKC,2,3,A,63.8677,0.2,0.1667,-0.8333,0.2,-2,0.2727,-0.3083,-0.275,-3.3333,-0.1,0.4998,0,0,1.0,0.3551,0.1973,0.4476
2019,2019-08-10,SEA,NE,3,3,D,36.9922,-0.7,-1.0,0.6667,-0.0667,-2,0.1324,-0.6583,-0.1833,5.5333,-0.4,0.8282,0,0,1.0,0.2972,0.1934,0.5094
2019,2019-08-10,CLB,CIN,2,2,D,38.1259,0.3,0.1667,-1.1667,0.1333,0,0.0846,-0.4167,-0.4583,-4.4333,0.3,0.0336,0,0,1.0,0.3154,0.2298,0.4548
2019,2019-08-10,TOR,ORL,1,1,D,11.2185,0.2,0.3333,-0.3333,0.1333,0,0.0176,0.2167,-0.0833,9.1667,0.2,0.3495,0,0,1.0,0.4289,0.2271,0.344
2019,2019-08-11,DAL,MIN,5,3,H,-23.3731,-0.5,-0.8333,0.3333,-0.4667,1,-0.0379,0.4333,-0.4667,10.65,0.1,0.2863,0,0,1.0,0.4795,0.2212,0.2994
2019,2019-08-11,SKC,RSL,1,2,A,-47.1478,-0.1,0.0,1.5,0.0667,-1,-0.447,0.7167,0.9333,-0.8833,-0.1,0.3043,0,0,1.0,0.5051,0.1961,0.2989
2019,2019-08-11,CHI,MTL,3,2,H,10.1237,-0.3,-1.1667,-1.3333,0.1333,0,0.0415,0.1667,-0.2,0.6,0.3,0.2463,0,0,1.0,0.4203,0.2313,0.3483
2019,2019-08-11,COL,SJ,2,1,H,-70.2364,-0.3,0.1667,0.8333,-0.4,0,0.0013,-1.3083,1.1833,-27.15,0.0,0.3098,0,1,1.0,0.201,0.1611,0.6379
2019,2019-08-11,POR,VAN,3,1,H,92.5497,1.2,1.0,-2.1667,0.4,0,0.1038,0.8,-1.3083,6.2167,-0.3,0.0867,0,0,1.0,0.568,0.2045,0.2275
2019,2019-08-11,ATL,NYC,2,1,H,-0.2104,-0.1,1.1667,0.1667,0.2,1,0.3388,-0.5083,0.3167,-4.85,-0.1,0.2494,0,0,1.0,0.316,0.1907,0.4933
2019,2019-08-11,PHI,HOU,2,1,H,53.748,1.1,1.0,-0.3333,0.2667,0,-0.1397,0.825,-0.4,11.0,0.2,0.4468,0,0,1.0,0.5516,0.1974,0.2509
2019,2019-08-11,DC,LA,2,1,H,10.4112,-0.3,-0.1667,-0.8333,0.0,-1,-0.1881,-0.575,-0.8,4.3833,0.6,0.7663,0,0,1.0,0.3019,0.2179,0.4802
2019,2019-08-12,LAFC,RBNY,4,2,H,103.0816,0.6,1.8333,-0.1667,0.2,0,0.0078,0.9583,0.05,7.6667,0.0,0.8152,0,0,1.0,0.5592,0.173,0.2678
2019,2019-08-14,ORL,SKC,1,0,H,17.0163,0.1,-0.3333,-0.1667,0.0667,1,0.0833,-0.825,-0.0417,-3.75,0.1,0.3501,1,0,1.0,0.2545,0.2023,0.5432
2019,2019-08-15,MIN,COL,1,0,H,50.8602,-0.1,-0.6667,-0.5,0.0667,0,-0.1115,-0.1917,0.125,7.7167,-0.1,0.2332,1,0,1.0,0.3491,0.2251,0.4258
2019,2019-08-15,RSL,SEA,3,0,H,9.6217,0.5,-0.1667,-1.0,0.2667,-1,0.1538,-0.125,-0.45,-5.7167,0.2,0.2361,1,1,1.0,0.3804,0.2126,0.407
2019,2019-08-15,LA,DAL,2,0,H,-43.0035,-0.3,-0.3333,1.6667,-0.2667,0,0.0758,0.0,1.6167,-5.3167,-0.3,0.4079,1,0,1.0,0.3653,0.2071,0.4276
2019,2019-08-15,POR,CHI,3,2,H,50.8724,0.7,0.8333,-0.5,0.1333,0,-0.0786,0.5,0.85,0.2333,-0.2,0.5854,1,0,1.0,0.4681,0.2033,0.3286
2019,2019-08-17,RBNY,NE,1,1,D,32.8974,-0.6,-0.8333,0.5,-0.2667,-2,0.0857,-0.375,-0.3083,-0.9833,-0.3,0.0577,0,0,1.0,0.3461,0.1951,0.4587
2019,2019-08-17,MTL,DAL,3,3,D,-44.2083,-0.3,0.8333,1.3333,-0.2667,4,0.0288,-0.25,0.1,-5.5667,-0.3,0.5048,0,0,1.0,0.3431,0.2186,0.4382
2019,2019-08-17,CLB,TOR,2,2,D,-53.2776,-0.6,0.1667,0.1667,0.1333,0,0.0619,-0.15,-0.4583,-12.1833,0.0,0.1043,0,0,1.0,0.3689,0.2253,0.4058
